ID,Ref.,Alloy,Dmax,Tsol,Tliq,T0,T0 phase,Hmelt,Smelt,Hmix,Sconf,DGM Tsol,DGM phase Tsol,DGM T0,DGM phase T0,r_average,deltaR,VEC_average,chi,deltachi,Fe,Co,B,Si,Nb,Ni,Y,Zr,Cr,Mo,P,C,Hf,Al,Dy,Er,Mn,Ti,V,Cu,Sn,W,Ta
393,[58],Fe41Cr20Mo10W6C15B6Y2,6,1410.37,1752.39,346,HCP_A3,35887.4,23.31792049,-25684.8,-1.618119065,0.5804,M2B_C16,15.52,MC_SHP,0.12115,0.199927528,6.28,1.9692,0.319367124,0.41,0,0.06,0,0,0,0.02,0,0.2,0.1,0,0.15,0,0,0,0,0,0,0,0,0,0.06,0
394,[59],Fe71.7B16.7Si8.3Zr3.3,2.5,1492.16,2736.29,402,BCC_B2,71142.3,36.3680895,-29914.2,-0.856572415,2.6246,MB2_C32,16.51,MB2_C32,0.118482,0.171464061,6.701,1.85438,0.124205538,0.717,0,0.167,0.083,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,[59],Fe71.4B16.7Si8.3Zr3.3Cu0.3,2,1490.18,2736.5,403,BCC_B2,71263.4,36.46303578,-29718.2,-0.87599552,2.6349,MB2_C32,16.483,MB2_C32,0.118479,0.171457161,6.71,1.85459,0.124223315,0.714,0,0.167,0.083,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0
396,[59],Fe71B16.7Si8.3Zr3.3Cu0.7,2,1487.54,2736.77,405,BCC_B2,71386.8,36.56453313,-29458.8,-0.895942293,2.6488,MB2_C32,16.417,MB2_C32,0.118475,0.171447952,6.722,1.85487,0.124246461,0.71,0,0.167,0.083,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0
397,[59],Fe70.7B16.7Si8.3Zr3.3Cu1,1.5,1485.54,2736.95,406,BCC_B2,71489.5,36.64778259,-29265.8,-0.909227261,2.6594,MB2_C32,16.39,MB2_C32,0.118472,0.171441041,6.731,1.85508,0.124263404,0.707,0,0.167,0.083,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
398,[59],Fe72.5B16.7Si8.3Hf2.5,2.5,1490.31,2557.41,411,BCC_B2,63489.9,33.85740513,-28423.4,-0.830840196,2.6903,MB2_C32,18.942,MB2_C32,0.118467,0.173147891,6.733,1.85763,0.11845034,0.725,0,0.167,0.083,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0
399,[59],Fe72.2B16.7Si8.3Hf2.5Cu0.3,2,1488.26,2557.43,412,BCC_B2,63590.7,33.9429096,-28231.3,-0.850296659,2.6997,MB2_C32,18.906,MB2_C32,0.118464,0.173141122,6.742,1.85784,0.11846322,0.722,0,0.167,0.083,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.003,0,0,0
400,[59],Fe71.8B16.7Si8.3Hf2.5Cu0.7,1.5,1485.5,2557.44,414,BCC_B2,63719.4,34.05292817,-27977.1,-0.870288125,2.7126,MB2_C32,18.822,MB2_C32,0.11846,0.173132088,6.754,1.85812,0.118479811,0.718,0,0.167,0.083,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.007,0,0,0
401,[59],Fe71.5B16.7Si8.3Hf2.5Cu1,1,1483.42,2557.44,415,BCC_B2,63814.6,34.13501334,-27788,-0.883606777,2.7225,MB2_C32,18.787,MB2_C32,0.118457,0.173125308,6.763,1.85833,0.118491819,0.715,0,0.167,0.083,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.01,0,0,0
402,[60],Fe39Ni39B15.57Si2.75Nb2.3P1.38,1.5,1275.57954,1564.564872,300,none,24936.50024,18.18937541,-25436.54975,-1.268721045,0.54269,M3B4_D7B,7.6634,M3B4_D7B,0.1195276,0.157483675,7.7811,1.8955,0.090620362,0.39,0,0.1557,0.0275,0.023,0.39,0,0,0,0,0.0138,0,0,0,0,0,0,0,0,0,0,0,0
403,[60],Fe39Ni39B14.2Si2.75Nb2.3P2.75,2,1270.413775,1486.0249,312,FCC_L12,21938.032,16.18501895,-24463.48873,-1.296036783,0.44263,M3B4_D7B,6.4925,M3B4_D7B,0.119829,0.152933342,7.8085,1.897555,0.095446173,0.39,0,0.142,0.0275,0.023,0.39,0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0
404,[60],Fe39Ni39B12.82Si2.75Nb2.3P4.13,2.5,1260.468983,1445.228038,402,FCC_L12,20562.08415,15.20093047,-23498.81555,-1.315002283,0.34561,M3B4_D7B,4.5005,NI3TA_D0A,0.1201326,0.148212908,7.8361,1.899625,0.100029543,0.39,0,0.1282,0.0275,0.023,0.39,0,0,0,0,0.0413,0,0,0,0,0,0,0,0,0,0,0,0
405,[60],Fe39Ni39B11.45Si2.75Nb2.3P5.5,2,1251.86105,1472.26975,503,FCC_L12,21662.628,15.90398505,-22558.8822,-1.327705198,0.23764,M3B4_D7B,3.2561,FCC_L12#1,0.120434,0.143377547,7.8635,1.90168,0.104340201,0.39,0,0.1145,0.0275,0.023,0.39,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0
406,[60],Fe39Ni39B10.07Si2.75Nb2.3P6.88,1.5,1246.406768,1498.016528,634,FCC_L12,22664.56928,16.50148061,-21632.41248,-1.335354441,0.22201,FCC_L12#1,2.0189,NI3TA_D0A,0.1207376,0.138340966,7.8911,1.90375,0.108469984,0.39,0,0.1007,0.0275,0.023,0.39,0,0,0,0,0.0688,0,0,0,0,0,0,0,0,0,0,0,0
